county,sex,age,education,marital_status,household_size,roof_type,floor_type,wall_type,cooking_fuel,water_source,toilet_type,owns_computer,owns_motorcycle,owns_car,income_farming,income_employed,income_casual,income_selfemployed,reported_income,expenditure,quintile,livelihood,compliant_premium
27,1,22,6,1,6,5.0,8.0,11.0,4.0,9.0,5.0,0,0,1,0,0,0,0,200.0,8300.0,4.0,5,228.25
9,1,16,4,1,10,5.0,8.0,2.0,5.0,2.0,6.0,0,0,0,0,0,0,0,,23633.333333333336,1.0,6,649.9166666666667
43,2,35,3,4,5,5.0,8.0,12.0,5.0,13.0,5.0,0,0,0,1,0,0,0,10000.0,24433.333333333332,3.0,1,671.9166666666666
20,1,35,7,4,1,5.0,8.0,12.0,7.0,4.0,4.0,0,0,0,0,0,1,0,3000.0,5050.0,4.0,3,138.875
41,1,18,4,1,5,5.0,7.0,12.0,5.0,4.0,5.0,0,0,0,0,0,0,0,,5166.666666666666,3.0,6,142.08333333333331
31,1,47,7,4,3,5.0,8.0,10.0,3.0,11.0,4.0,1,0,0,1,1,0,0,26780.0,44100.0,5.0,2,1212.75
2,1,23,3,1,1,5.0,8.0,5.0,7.0,7.0,6.0,0,0,0,0,1,1,0,20000.0,8650.0,2.0,2,237.875
11,1,25,1,4,4,5.0,1.0,1.0,5.0,9.0,8.0,0,0,0,1,0,0,0,13000.0,6350.0,1.0,1,174.625
36,1,38,5,4,1,5.0,8.0,16.0,7.0,8.0,4.0,0,0,0,0,0,1,0,30000.0,12350.0,2.0,3,339.625
39,1,52,5,2,1,5.0,8.0,12.0,7.0,5.0,4.0,0,0,0,0,0,1,0,6000.0,15983.333333333334,3.0,3,439.5416666666667
12,1,29,5,2,3,5.0,8.0,16.0,5.0,11.0,6.0,0,0,0,0,1,0,0,60000.0,10633.333333333334,2.0,2,292.4166666666667
2,1,27,5,1,9,5.0,1.0,5.0,5.0,9.0,4.0,0,0,0,0,0,1,0,3000.0,7000.0,2.0,3,192.5
18,2,43,4,2,1,5.0,8.0,5.0,3.0,11.0,4.0,0,1,0,0,1,0,0,13000.0,21900.0,4.0,2,602.25
43,1,56,5,4,6,5.0,8.0,5.0,7.0,3.0,6.0,0,0,0,0,0,0,1,15000.0,13866.666666666666,3.0,4,381.3333333333333
21,2,78,1,3,1,5.0,1.0,16.0,5.0,13.0,5.0,0,0,0,1,0,0,0,2000.0,3400.0,2.0,1,93.5
27,1,30,5,4,5,5.0,1.0,5.0,5.0,15.0,5.0,0,0,0,1,0,1,0,3000.0,7166.666666666666,1.0,3,197.08333333333331
9,2,38,1,4,6,2.0,1.0,2.0,5.0,2.0,8.0,0,0,0,0,0,0,0,,8650.0,1.0,6,237.875
39,1,40,3,4,6,5.0,8.0,11.0,5.0,5.0,5.0,0,1,0,1,0,0,1,2000.0,15850.0,4.0,4,435.875
45,1,40,1,4,8,5.0,1.0,4.0,5.0,4.0,6.0,0,0,0,0,0,1,0,,9966.666666666668,2.0,3,274.08333333333337
19,1,50,5,4,4,5.0,8.0,16.0,5.0,10.0,5.0,0,0,0,1,0,0,0,15000.0,15386.666666666666,3.0,1,423.1333333333333
45,2,50,1,1,1,5.0,1.0,5.0,5.0,4.0,6.0,0,0,0,0,0,1,0,750.0,1133.3333333333335,1.0,3,31.16666666666667
18,1,33,9,4,4,5.0,8.0,16.0,5.0,11.0,4.0,1,0,0,1,0,0,0,25000.0,10666.666666666668,3.0,1,293.33333333333337
14,2,39,7,1,1,8.0,7.0,12.0,3.0,10.0,2.0,0,0,0,0,1,0,1,20000.0,15400.0,5.0,2,423.5
10,1,30,1,4,7,2.0,1.0,2.0,5.0,9.0,5.0,0,0,0,1,0,0,0,5000.0,4150.0,1.0,1,114.125
6,1,38,9,4,5,5.0,8.0,11.0,3.0,11.0,5.0,0,1,0,1,1,0,0,60000.0,31900.0,5.0,2,877.25
44,1,35,9,4,4,5.0,8.0,12.0,5.0,4.0,5.0,1,0,0,0,1,0,0,45000.0,32000.0,4.0,2,880.0
24,1,38,5,4,9,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,1,23000.0,14233.333333333332,2.0,4,391.41666666666663
17,1,38,1,2,1,5.0,8.0,11.0,5.0,14.0,5.0,0,0,0,0,0,1,0,800.0,1700.0,3.0,3,46.75
41,2,75,2,3,1,5.0,8.0,12.0,5.0,9.0,5.0,0,0,0,0,0,0,0,2000.0,620.0,2.0,5,17.05
42,1,22,4,1,10,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,0,0,0,0,200.0,4366.666666666667,1.0,5,120.08333333333334
44,1,35,7,4,4,5.0,8.0,11.0,3.0,10.0,1.0,0,0,0,0,1,0,0,40000.0,5000.0,5.0,2,137.5
8,2,70,1,3,7,5.0,8.0,11.0,5.0,9.0,6.0,0,0,0,0,0,0,0,25000.0,27050.0,4.0,5,743.875
2,1,18,4,1,5,5.0,8.0,6.0,3.0,10.0,5.0,0,1,0,0,0,0,0,,2500.0,4.0,6,68.75
15,2,16,4,1,5,5.0,1.0,13.0,5.0,4.0,5.0,0,0,0,0,0,0,0,500.0,3050.0,2.0,5,83.875
22,1,32,5,4,2,5.0,8.0,11.0,3.0,10.0,5.0,1,0,0,1,0,0,1,10000.0,3425.0,5.0,5,94.1875
18,1,27,3,4,4,5.0,1.0,16.0,5.0,4.0,6.0,0,0,0,1,0,1,0,3000.0,12400.0,2.0,1,341.0
16,2,25,5,4,2,5.0,8.0,11.0,5.0,9.0,6.0,0,0,0,0,0,1,0,3000.0,4200.0,3.0,3,115.5
15,1,44,3,4,5,5.0,7.0,11.0,3.0,11.0,4.0,1,1,0,0,0,0,0,10000.0,36400.0,5.0,5,1001.0
20,2,26,9,1,1,5.0,7.0,12.0,3.0,10.0,1.0,1,0,0,0,0,0,1,13000.0,12550.0,5.0,4,345.125
20,1,19,5,1,1,5.0,8.0,12.0,3.0,11.0,5.0,0,0,0,1,0,1,0,15000.0,2450.0,4.0,3,67.375
46,2,23,9,1,3,5.0,7.0,13.0,3.0,13.0,4.0,0,0,0,0,0,0,0,2000.0,24200.0,4.0,5,665.5
37,1,76,1,3,1,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,1,0,0,0,4000.0,2550.0,1.0,1,70.125
36,1,55,5,4,9,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,0,0,0,1,6000.0,11500.0,2.0,4,316.25
15,1,45,5,4,4,5.0,1.0,13.0,5.0,11.0,5.0,0,1,0,0,1,0,0,25000.0,6850.0,3.0,2,188.375
14,2,17,1,1,2,5.0,8.0,16.0,5.0,11.0,5.0,0,0,0,0,0,0,0,1000.0,1500.0,3.0,5,41.25
9,2,38,1,3,7,2.0,1.0,1.0,5.0,9.0,8.0,0,0,0,0,0,0,0,12000.0,12800.0,1.0,5,352.0
5,1,64,1,4,6,8.0,8.0,12.0,5.0,7.0,4.0,0,0,0,0,0,0,0,,20700.0,5.0,5,569.25
38,2,24,6,1,2,5.0,8.0,12.0,3.0,10.0,6.0,0,0,0,0,1,1,0,50000.0,2000.0,5.0,2,55.0
27,1,20,5,1,6,5.0,1.0,5.0,5.0,9.0,5.0,0,0,0,1,0,0,0,2000.0,9750.0,1.0,1,268.125
39,1,29,3,1,3,5.0,2.0,5.0,5.0,4.0,5.0,0,0,0,0,0,1,0,3000.0,2833.333333333333,1.0,3,77.91666666666666
47,2,48,1,4,7,8.0,7.0,12.0,3.0,10.0,2.0,0,0,0,0,0,0,0,,21500.0,5.0,5,591.25
15,1,32,7,4,2,5.0,8.0,13.0,7.0,15.0,6.0,0,0,0,0,0,0,1,14000.0,6950.0,4.0,4,191.125
8,2,20,5,1,7,5.0,8.0,2.0,5.0,8.0,5.0,0,0,0,0,0,0,0,,8000.0,2.0,4,220.0
1,1,28,5,4,4,5.0,8.0,11.0,3.0,14.0,2.0,0,1,0,0,0,0,1,,11883.333333333334,5.0,4,326.7916666666667
47,1,29,5,4,4,5.0,8.0,10.0,3.0,9.0,5.0,1,0,0,0,0,1,0,70000.0,41500.0,4.0,3,1141.25
20,1,39,2,4,4,5.0,8.0,10.0,5.0,9.0,5.0,0,0,0,0,0,1,0,5000.0,4216.666666666666,3.0,3,115.95833333333331
32,1,35,3,4,6,5.0,8.0,11.0,7.0,15.0,5.0,0,0,0,1,0,0,0,600.0,27450.0,4.0,1,754.875
14,1,42,3,4,6,5.0,8.0,12.0,5.0,11.0,5.0,0,1,0,0,0,1,0,7500.0,38596.66666666667,4.0,3,1061.4083333333335
16,2,72,2,4,2,5.0,7.0,11.0,5.0,9.0,5.0,0,0,0,1,0,0,0,9000.0,10700.0,3.0,1,294.25
8,2,17,4,1,11,2.0,1.0,2.0,5.0,8.0,6.0,0,0,0,0,0,0,0,,15650.0,1.0,6,430.375
28,1,50,3,4,6,5.0,1.0,16.0,5.0,9.0,5.0,0,0,0,1,0,0,0,3000.0,4966.666666666667,2.0,1,136.58333333333334
45,1,40,5,4,8,5.0,1.0,5.0,5.0,4.0,5.0,0,0,0,0,0,1,0,6000.0,2680.0,1.0,3,73.7
43,2,55,3,3,2,5.0,1.0,10.0,5.0,4.0,6.0,0,0,0,1,0,0,1,5500.0,5800.0,2.0,1,159.5
8,2,42,1,3,7,2.0,3.0,6.0,5.0,9.0,5.0,0,0,0,0,0,0,0,7000.0,5500.0,1.0,5,151.25
1,2,26,4,1,1,5.0,7.0,11.0,3.0,10.0,1.0,0,0,0,0,0,0,1,9000.0,11666.666666666666,5.0,4,320.8333333333333
32,1,54,9,4,2,8.0,6.0,6.0,3.0,10.0,2.0,1,0,1,1,1,0,0,60000.0,22333.333333333332,5.0,2,614.1666666666666
18,2,50,5,1,2,5.0,8.0,16.0,5.0,11.0,4.0,0,0,0,1,0,0,0,2000.0,1700.0,3.0,5,46.75
15,1,47,4,4,4,5.0,1.0,13.0,5.0,9.0,5.0,0,0,0,1,0,1,0,5000.0,7880.0,3.0,3,216.7
22,1,25,8,1,1,5.0,8.0,11.0,3.0,11.0,2.0,0,0,0,0,0,0,0,10000.0,16933.333333333336,5.0,5,465.66666666666674
19,2,74,3,3,1,11.0,8.0,12.0,5.0,10.0,2.0,0,0,0,1,0,0,0,,1400.0,4.0,5,38.5
18,1,63,9,4,1,5.0,8.0,12.0,7.0,11.0,4.0,0,0,0,0,0,0,1,80000.0,17766.666666666668,3.0,4,488.58333333333337
34,1,51,1,4,1,5.0,8.0,10.0,5.0,4.0,5.0,0,1,0,0,1,0,0,12000.0,31033.333333333332,2.0,2,853.4166666666666
25,1,40,2,4,8,12.0,1.0,2.0,5.0,3.0,8.0,0,1,0,0,0,0,1,6000.0,25950.0,1.0,4,713.625
41,2,70,2,3,1,5.0,2.0,4.0,5.0,7.0,6.0,0,0,0,0,0,0,0,2000.0,330.0,1.0,5,9.075
33,1,62,5,4,7,5.0,8.0,10.0,5.0,4.0,6.0,0,0,0,1,0,0,0,100000.0,17720.0,3.0,4,487.3
25,1,37,5,4,1,5.0,8.0,11.0,3.0,11.0,5.0,0,0,0,0,1,0,0,20000.0,16650.0,4.0,2,457.875
2,1,37,2,4,6,5.0,1.0,13.0,5.0,1.0,8.0,0,1,0,0,0,0,1,8000.0,3300.0,2.0,4,90.75
12,1,17,4,1,6,5.0,8.0,11.0,5.0,11.0,6.0,0,0,0,0,0,0,0,,6754.0,3.0,5,185.735
7,2,70,1,1,8,5.0,8.0,11.0,5.0,14.0,5.0,0,0,0,0,0,0,0,2000.0,3366.6666666666665,3.0,5,92.58333333333333
47,1,25,2,2,1,8.0,8.0,12.0,3.0,11.0,1.0,0,1,0,0,0,1,0,15000.0,27400.0,5.0,3,753.5
44,1,35,5,4,9,5.0,1.0,4.0,5.0,4.0,6.0,0,0,0,0,0,0,1,2000.0,2760.0,1.0,4,75.9
47,2,21,5,1,4,5.0,8.0,10.0,3.0,9.0,5.0,0,0,0,0,0,0,0,,22636.666666666664,3.0,5,622.5083333333333
2,1,40,3,4,7,5.0,8.0,6.0,7.0,11.0,5.0,0,0,0,0,0,1,0,,10150.0,3.0,3,279.125
37,1,29,5,1,1,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,0,0,1,0,1200.0,3200.0,2.0,3,88.0
6,1,58,2,3,8,5.0,1.0,4.0,5.0,7.0,5.0,0,0,0,1,0,0,0,3000.0,7171.666666666667,2.0,1,197.22083333333333
11,2,56,2,4,7,12.0,1.0,2.0,5.0,4.0,8.0,0,0,0,1,0,0,0,25000.0,17100.0,1.0,1,470.25
24,2,26,3,1,11,2.0,1.0,4.0,5.0,15.0,5.0,0,0,0,1,0,0,0,2500.0,11016.666666666668,1.0,1,302.95833333333337
4,1,61,1,4,4,2.0,1.0,4.0,5.0,1.0,8.0,0,0,0,1,0,0,0,10000.0,11650.0,1.0,1,320.375
2,1,30,7,4,2,5.0,8.0,6.0,3.0,11.0,4.0,0,0,0,0,1,0,0,20000.0,13400.0,4.0,2,368.5
47,1,45,4,4,1,5.0,8.0,10.0,2.0,12.0,2.0,0,0,0,0,0,1,0,3000.0,4950.0,4.0,3,136.125
3,1,52,3,4,4,5.0,1.0,4.0,5.0,14.0,5.0,0,0,0,0,0,0,1,1400.0,2410.0,2.0,4,66.275
25,1,40,5,1,1,5.0,8.0,11.0,7.0,13.0,5.0,0,1,0,0,0,1,0,3000.0,7000.0,3.0,3,192.5
9,2,32,1,4,6,5.0,8.0,2.0,5.0,9.0,6.0,0,0,0,0,0,0,0,16000.0,16150.0,2.0,6,444.125
38,1,16,3,1,4,5.0,8.0,11.0,5.0,4.0,6.0,0,0,0,0,0,1,0,250.0,3466.6666666666665,3.0,3,95.33333333333333
18,1,40,3,4,3,5.0,8.0,10.0,5.0,4.0,6.0,0,1,0,0,0,1,0,2000.0,6533.333333333334,2.0,3,179.66666666666669
23,2,30,2,4,6,5.0,2.0,4.0,5.0,15.0,8.0,0,0,0,1,0,0,1,3000.0,3533.3333333333335,1.0,4,97.16666666666667
10,1,45,1,4,5,5.0,8.0,12.0,5.0,14.0,5.0,0,0,0,0,0,0,0,5000.0,33766.66666666667,4.0,5,928.5833333333335
12,1,42,2,4,5,5.0,8.0,16.0,5.0,11.0,4.0,0,1,0,1,0,0,0,2000.0,19000.0,3.0,1,522.5
6,1,36,3,4,5,5.0,8.0,11.0,5.0,9.0,5.0,0,0,0,1,0,0,0,,12020.0,3.0,5,330.55
4,2,40,1,4,11,2.0,1.0,4.0,5.0,4.0,8.0,0,0,0,0,0,0,0,1000.0,28133.333333333332,1.0,5,773.6666666666666
12,1,26,5,1,1,5.0,8.0,11.0,5.0,11.0,5.0,0,0,0,0,0,1,0,15000.0,5600.0,4.0,3,154.0
11,2,22,1,1,6,5.0,1.0,4.0,5.0,9.0,5.0,0,0,0,0,0,1,0,500.0,22883.333333333336,1.0,3,629.2916666666667
24,1,33,2,4,7,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,5000.0,24366.666666666668,1.0,1,670.0833333333334
42,1,23,4,1,5,9.0,7.0,11.0,7.0,10.0,1.0,0,0,1,0,1,0,0,,45000.0,5.0,2,1237.5
14,1,34,3,2,2,5.0,8.0,16.0,5.0,11.0,5.0,0,0,1,0,1,0,0,25000.0,14300.0,4.0,2,393.25
37,1,26,2,4,4,5.0,2.0,4.0,5.0,9.0,5.0,0,1,0,0,0,1,0,6000.0,7716.666666666666,2.0,3,212.20833333333331
29,1,36,5,4,7,5.0,2.0,4.0,5.0,7.0,5.0,0,0,0,0,0,1,0,4000.0,8916.666666666668,1.0,3,245.20833333333337
7,1,25,1,2,11,5.0,7.0,11.0,7.0,4.0,5.0,0,0,1,0,0,0,0,30000.0,29733.333333333332,4.0,6,817.6666666666666
42,2,28,5,1,2,5.0,8.0,11.0,3.0,14.0,6.0,0,0,0,0,0,1,0,20000.0,13786.666666666668,4.0,3,379.1333333333334
35,1,54,6,4,1,5.0,8.0,10.0,3.0,15.0,5.0,0,0,0,1,1,0,0,30000.0,12033.333333333334,3.0,1,330.9166666666667
9,1,29,1,3,5,5.0,8.0,1.0,5.0,9.0,6.0,0,0,0,0,0,1,0,15000.0,8100.0,2.0,3,222.75
46,1,17,95,1,5,5.0,2.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,1000.0,1500.0,1.0,5,41.25
20,2,85,1,3,1,5.0,1.0,7.0,5.0,11.0,5.0,0,0,0,0,0,0,0,3000.0,1030.0,2.0,5,28.325
3,1,35,5,4,6,5.0,1.0,11.0,5.0,14.0,4.0,0,1,0,1,0,0,0,10000.0,6210.0,3.0,1,170.775
23,2,44,1,4,12,5.0,8.0,10.0,5.0,15.0,5.0,0,0,0,0,0,0,1,500.0,23850.0,2.0,4,655.875
37,1,45,5,4,11,5.0,2.0,4.0,5.0,11.0,5.0,0,0,0,1,1,0,0,5000.0,28433.333333333332,2.0,2,781.9166666666666
17,1,33,4,4,3,5.0,1.0,13.0,5.0,1.0,6.0,0,0,0,1,0,0,0,,2800.0,2.0,1,77.0
2,1,35,5,1,2,5.0,8.0,11.0,7.0,9.0,5.0,0,0,0,1,0,0,0,10000.0,3500.0,4.0,5,96.25
17,1,31,3,4,3,5.0,8.0,11.0,7.0,4.0,6.0,0,0,0,0,0,0,0,3000.0,6600.0,4.0,5,181.5
38,2,18,4,1,4,5.0,8.0,4.0,5.0,4.0,6.0,0,0,0,0,0,1,0,600.0,10100.0,2.0,3,277.75
13,2,29,4,2,3,8.0,8.0,12.0,3.0,11.0,4.0,0,0,0,0,0,1,0,1000.0,11800.0,4.0,3,324.5
9,1,18,4,1,8,5.0,5.0,12.0,5.0,9.0,5.0,0,1,0,0,0,0,0,500.0,4133.333333333333,2.0,5,113.66666666666666
35,1,33,3,4,4,5.0,8.0,16.0,5.0,7.0,5.0,0,0,0,1,0,0,1,30000.0,13376.666666666666,3.0,1,367.8583333333333
44,1,20,3,1,6,5.0,1.0,5.0,5.0,4.0,5.0,0,1,0,0,0,0,1,6500.0,7700.0,1.0,4,211.75
36,1,22,5,1,6,5.0,2.0,4.0,5.0,15.0,5.0,0,0,0,0,0,0,0,500.0,6700.0,1.0,5,184.25
13,1,33,9,4,4,5.0,8.0,12.0,3.0,10.0,2.0,1,0,1,1,1,0,1,75000.0,21500.0,5.0,1,591.25
17,1,34,3,4,4,5.0,8.0,12.0,5.0,7.0,5.0,0,0,0,0,0,1,0,3000.0,7483.333333333333,3.0,3,205.79166666666666
13,1,34,5,4,3,5.0,8.0,11.0,5.0,11.0,5.0,0,1,0,1,0,1,1,6000.0,14000.0,4.0,1,385.0
45,1,28,4,1,1,5.0,1.0,5.0,5.0,4.0,5.0,0,0,0,1,0,0,0,8000.0,6500.0,1.0,1,178.75
8,1,65,1,4,8,5.0,1.0,4.0,5.0,9.0,8.0,0,0,0,1,0,0,0,20000.0,10433.333333333334,1.0,1,286.9166666666667
42,1,57,5,4,5,5.0,8.0,13.0,5.0,15.0,6.0,0,0,0,0,0,0,1,3000.0,12016.666666666666,3.0,4,330.4583333333333
44,1,16,3,1,8,5.0,1.0,5.0,5.0,9.0,6.0,0,0,0,0,0,0,0,,8791.666666666668,2.0,6,241.77083333333337
24,1,31,9,4,7,5.0,7.0,11.0,3.0,9.0,2.0,0,0,0,0,0,0,1,10000.0,22400.0,5.0,5,616.0
11,2,25,1,4,4,5.0,1.0,16.0,5.0,14.0,5.0,0,0,0,0,0,0,0,5000.0,5203.333333333334,1.0,5,143.0916666666667
21,1,31,5,4,4,5.0,1.0,16.0,5.0,11.0,5.0,0,0,0,0,0,1,0,15000.0,6300.0,2.0,3,173.25
44,1,24,3,4,4,5.0,8.0,12.0,3.0,8.0,5.0,0,0,0,0,0,0,1,20000.0,1066.6666666666665,4.0,4,29.33333333333333
32,1,30,4,4,5,5.0,8.0,11.0,7.0,11.0,5.0,0,0,0,0,0,1,1,10000.0,17216.666666666664,4.0,4,473.45833333333326
9,2,47,1,4,9,5.0,1.0,2.0,5.0,2.0,8.0,0,0,0,1,0,0,0,15000.0,18250.0,1.0,1,501.875
20,1,33,7,2,1,5.0,8.0,12.0,3.0,11.0,4.0,0,0,0,0,1,1,0,11000.0,5200.0,5.0,2,143.0
8,2,52,1,4,5,6.0,1.0,1.0,5.0,2.0,8.0,0,0,0,1,0,0,0,,8150.0,1.0,1,224.125
29,1,30,5,4,19,5.0,7.0,11.0,7.0,11.0,1.0,0,0,1,0,0,0,0,50000.0,22700.0,5.0,6,624.25
12,1,33,5,4,2,5.0,8.0,11.0,7.0,10.0,4.0,0,0,0,0,0,1,0,1500.0,12516.666666666666,5.0,3,344.2083333333333
27,1,26,7,4,3,5.0,8.0,13.0,3.0,11.0,5.0,0,0,0,0,1,0,0,10000.0,11860.0,4.0,2,326.15
32,2,38,3,1,3,5.0,8.0,12.0,3.0,14.0,5.0,0,0,0,0,0,0,0,,9633.333333333332,4.0,5,264.91666666666663
33,1,50,3,4,6,5.0,1.0,6.0,5.0,4.0,5.0,0,0,0,1,0,0,0,10000.0,2253.3333333333335,1.0,1,61.96666666666667
46,1,21,5,1,6,5.0,2.0,4.0,5.0,4.0,4.0,0,0,0,1,0,0,0,5000.0,11566.666666666668,3.0,1,318.08333333333337
36,2,74,2,3,3,5.0,8.0,9.0,5.0,8.0,5.0,0,0,0,1,0,0,0,1000.0,650.0,2.0,1,17.875
22,1,32,5,4,3,8.0,7.0,11.0,3.0,10.0,2.0,1,0,0,0,1,0,0,30000.0,34166.66666666667,5.0,2,939.5833333333335
10,1,20,1,4,4,12.0,1.0,2.0,5.0,4.0,8.0,0,0,0,1,0,0,0,5000.0,21150.0,1.0,1,581.625
44,2,21,7,1,1,5.0,8.0,13.0,2.0,7.0,5.0,0,0,0,0,1,0,0,4000.0,3100.0,3.0,2,85.25
31,2,40,2,2,3,5.0,8.0,16.0,7.0,11.0,5.0,0,0,0,0,0,1,0,9000.0,14650.0,2.0,3,402.875
4,2,37,4,4,8,5.0,8.0,11.0,7.0,15.0,5.0,0,0,0,0,0,0,0,15000.0,12500.0,4.0,5,343.75
1,1,28,4,1,2,5.0,1.0,5.0,7.0,14.0,4.0,0,0,0,0,0,1,0,,11883.333333333332,2.0,3,326.79166666666663
44,2,34,3,3,4,5.0,1.0,5.0,5.0,8.0,6.0,0,0,0,1,0,1,0,2000.0,100.0,1.0,3,2.75
25,2,80,1,3,5,2.0,1.0,2.0,5.0,4.0,8.0,0,0,0,0,0,0,0,1000.0,600.0,1.0,5,16.5
40,1,22,2,4,4,2.0,2.0,4.0,5.0,7.0,6.0,0,1,0,0,0,1,1,1500.0,5323.333333333333,1.0,4,146.39166666666665
12,2,48,5,3,6,5.0,1.0,16.0,5.0,9.0,5.0,0,0,0,1,0,1,0,5000.0,15500.0,2.0,1,426.25
46,1,65,1,4,2,4.0,2.0,4.0,5.0,4.0,6.0,0,0,0,1,0,0,0,500.0,1500.0,1.0,5,41.25
37,2,17,3,1,4,5.0,8.0,13.0,7.0,11.0,5.0,0,0,0,0,0,0,0,500.0,5733.333333333333,4.0,5,157.66666666666666
14,1,20,3,1,1,5.0,8.0,12.0,5.0,11.0,5.0,0,0,0,0,0,1,0,2500.0,20500.0,3.0,3,563.75
36,1,38,3,1,6,5.0,1.0,4.0,5.0,9.0,5.0,0,0,0,0,0,1,0,4000.0,14300.0,1.0,3,393.25
40,2,33,4,1,2,5.0,8.0,11.0,7.0,10.0,5.0,0,0,0,0,0,1,0,,13100.0,4.0,3,360.25
19,1,32,7,4,5,5.0,8.0,16.0,5.0,11.0,4.0,0,1,0,0,1,0,0,16000.0,16500.0,3.0,2,453.75
46,1,24,7,4,5,5.0,8.0,13.0,5.0,4.0,4.0,0,0,0,0,0,0,0,,8800.0,3.0,5,242.0
46,1,28,5,4,3,5.0,2.0,4.0,5.0,4.0,6.0,0,0,0,0,0,1,0,9000.0,3200.0,1.0,3,88.0
23,1,34,3,4,8,5.0,8.0,5.0,7.0,11.0,5.0,0,0,1,0,0,0,1,5000.0,16483.333333333336,3.0,4,453.29166666666674
22,1,26,6,1,2,5.0,8.0,11.0,2.0,11.0,2.0,1,0,0,0,1,1,0,35000.0,9550.0,5.0,2,262.625
6,2,22,5,4,3,5.0,8.0,11.0,3.0,11.0,5.0,0,0,0,0,0,0,0,5000.0,10550.0,4.0,5,290.125
43,1,68,3,3,1,5.0,8.0,11.0,7.0,13.0,6.0,0,0,0,0,0,0,1,2000.0,3000.0,3.0,4,82.5
47,1,52,2,4,6,5.0,8.0,13.0,2.0,14.0,1.0,0,0,0,0,0,1,0,8000.0,20266.666666666664,3.0,3,557.3333333333333
16,1,43,3,4,3,5.0,8.0,12.0,5.0,9.0,5.0,0,0,0,0,0,1,0,20000.0,30366.666666666668,3.0,3,835.0833333333334
13,1,19,4,1,7,4.0,1.0,4.0,5.0,4.0,5.0,0,0,0,1,0,0,0,6000.0,16600.0,1.0,1,456.5
35,1,40,3,4,5,5.0,8.0,16.0,5.0,4.0,5.0,0,0,0,1,0,0,0,10000.0,20440.0,2.0,1,562.1
40,1,43,2,4,6,5.0,2.0,4.0,5.0,9.0,5.0,0,0,0,0,0,0,0,2000.0,2800.0,2.0,6,77.0
35,1,70,1,4,11,5.0,8.0,6.0,5.0,7.0,6.0,0,0,0,1,0,0,0,3000.0,5383.333333333334,2.0,1,148.04166666666669
34,1,64,3,3,1,8.0,8.0,12.0,3.0,9.0,2.0,0,0,0,0,0,1,0,9000.0,1066.6666666666665,5.0,3,29.33333333333333
36,1,27,7,4,3,5.0,7.0,12.0,3.0,10.0,1.0,0,1,0,0,1,0,0,40000.0,24300.0,5.0,2,668.25
33,2,72,1,3,3,2.0,1.0,4.0,5.0,4.0,5.0,0,0,0,0,0,0,0,500.0,6220.0,1.0,5,171.05
39,2,25,9,1,7,5.0,7.0,11.0,5.0,9.0,4.0,1,1,1,0,0,0,0,,16566.666666666664,5.0,5,455.58333333333326
39,1,34,3,4,3,5.0,8.0,11.0,5.0,7.0,5.0,0,0,0,0,0,0,0,1500.0,1766.6666666666667,2.0,5,48.583333333333336
15,1,26,5,1,1,5.0,1.0,13.0,5.0,8.0,5.0,0,0,0,0,0,1,0,11000.0,3950.0,2.0,3,108.625
1,1,39,5,4,4,5.0,7.0,11.0,3.0,14.0,2.0,0,0,0,0,0,0,0,2000.0,11450.0,5.0,5,314.875
20,1,18,4,1,3,5.0,8.0,12.0,3.0,11.0,5.0,0,1,0,0,0,1,0,800.0,10766.666666666666,4.0,5,296.0833333333333
19,1,30,5,1,1,5.0,8.0,12.0,7.0,11.0,4.0,0,0,0,0,0,1,0,2000.0,4500.0,4.0,3,123.75
30,1,26,5,1,1,5.0,8.0,13.0,7.0,11.0,5.0,0,0,0,1,0,0,0,8000.0,9050.0,3.0,1,248.875
2,2,27,1,4,2,5.0,8.0,12.0,5.0,9.0,5.0,0,0,0,0,1,1,0,4000.0,16266.666666666666,3.0,2,447.3333333333333
24,1,40,1,4,8,2.0,1.0,4.0,5.0,4.0,8.0,0,1,0,1,0,0,0,5000.0,6416.666666666667,1.0,1,176.45833333333334
41,1,37,5,4,1,5.0,8.0,11.0,7.0,14.0,5.0,0,0,0,0,1,0,0,9000.0,6866.666666666667,4.0,2,188.83333333333334
21,1,82,4,4,4,5.0,8.0,12.0,5.0,11.0,4.0,0,0,0,1,0,0,0,5000.0,4266.666666666666,4.0,1,117.33333333333331
3,1,28,5,1,12,5.0,8.0,5.0,5.0,14.0,5.0,0,1,0,0,0,0,0,,17500.0,3.0,5,481.25
36,1,40,3,4,1,5.0,8.0,16.0,5.0,1.0,5.0,0,0,0,0,0,0,1,8000.0,14433.333333333334,2.0,4,396.9166666666667
39,2,24,3,4,5,5.0,2.0,11.0,5.0,9.0,5.0,0,0,0,0,0,1,0,1000.0,5750.0,2.0,3,158.125
